event_id,date,home_team_id,away_team_id,home_score,away_score,neutral_site,spread,margin
401823521,2025-11-04,2000,241,92,55,False,,37
401823522,2025-11-07,2000,2437,73,71,False,-4.5,2
401823523,2025-11-11,2000,2903,104,63,False,,41
401823524,2025-11-15,2617,2000,76,66,False,-6.5,10
401823525,2025-11-19,326,2000,63,49,False,-1.5,14
401830347,2025-11-25,2000,2636,61,50,True,-2.5,11
401827507,2025-11-25,2000,2729,58,92,True,-1.5,-34
401823526,2025-11-28,2000,2299,87,55,False,,32
401823527,2025-12-03,2492,2000,63,71,False,1.5,-8
401823528,2025-12-06,2000,166,77,69,False,1.5,8
401823529,2025-12-17,12,2000,96,62,False,-34.5,34
401819840,2025-12-20,252,2000,85,67,False,-33.5,18
401827009,2025-12-22,2640,2000,68,75,False,4.5,-7
401805157,2026-01-02,2000,3101,64,79,False,-5.5,-15
401805160,2026-01-03,2000,3084,85,68,False,7.5,17
401805163,2026-01-09,2627,2000,80,84,False,-4.5,-4
401805166,2026-01-10,250,2000,82,72,False,-3.5,10
401805169,2026-01-16,2000,2856,58,74,False,-1.5,-16
401805172,2026-01-18,253,2000,74,52,False,3.5,22
401805181,2026-01-30,2000,3101,70,76,False,-3.5,-6
401805184,2026-01-31,2000,253,76,79,False,-6.5,-3
401805187,2026-02-06,3084,2000,68,55,False,-14.5,13
401811965,2025-11-04,2057,2005,79,63,False,-15.5,16
401820550,2025-11-08,2005,2046,54,74,False,1.5,-20
401812353,2025-11-11,2005,112358,72,76,False,5.5,-4
401820551,2025-11-15,2005,193,61,76,False,10.5,-15
401820552,2025-11-19,2005,2011,66,64,False,-2.5,2
401820553,2025-11-21,2005,2565,77,63,False,2.5,14
401820554,2025-11-23,2005,85,98,85,False,-3.5,13
401820555,2025-11-26,2005,2458,53,71,False,4.5,-18
401811108,2025-11-29,233,2005,80,63,True,-3.5,17
401820556,2025-12-04,2005,279,65,80,False,5.5,-15
401820157,2025-12-07,2426,2005,61,56,False,-9.5,5
401820557,2025-12-18,21,2005,81,58,False,-24.5,23
401820558,2025-12-30,2005,2751,56,68,False,14.5,-12
401820559,2026-01-03,2439,2005,67,39,False,-14.5,28
401820560,2026-01-07,2005,328,62,99,False,22.5,-37
401820561,2026-01-10,2005,167,49,91,False,16.5,-42
401820562,2026-01-14,23,2005,70,62,False,-5.5,8
401820563,2026-01-17,2005,2440,66,81,False,14.5,-15
401820564,2026-01-21,36,2005,81,52,False,-19.5,29
401820565,2026-01-24,68,2005,96,54,False,-23.5,42
401820566,2026-01-31,2005,278,62,79,False,9.5,-17
401820567,2026-02-04,2253,2005,81,57,False,-26.5,24
401820595,2025-11-04,2006,256,85,71,False,-8.5,14
401820596,2025-11-08,2006,163,104,69,False,-13.5,35
401820597,2025-11-13,2006,130195,109,51,False,,58
401820598,2025-11-17,2509,2006,97,79,False,-18.5,18
401820599,2025-11-21,2006,314,96,75,True,-11.5,21
401831205,2025-11-24,339,2006,59,97,True,11.5,-38
401831208,2025-11-25,2006,43,94,97,True,-2.5,-3
401820600,2025-11-30,2006,270,105,81,False,-12.5,24
401809080,2025-12-04,2006,2083,97,77,False,-23.5,20
401820601,2025-12-06,2655,2006,71,88,False,6.5,-17
401820602,2025-12-13,2006,93,100,115,True,-4.5,-15
401813767,2025-12-20,2006,2199,93,72,False,-15.5,21
401820603,2025-12-30,2006,2148,115,64,False,,51
401814498,2026-01-03,193,2006,76,73,False,4.5,3
401814505,2026-01-07,2006,2117,82,69,False,-23.5,13
401814510,2026-01-10,189,2006,67,77,False,4.5,-10
401814516,2026-01-14,2006,2050,87,77,False,-20.5,10
401814527,2026-01-17,2006,2711,104,89,False,-21.5,15
401814528,2026-01-20,2084,2006,63,82,False,8.5,-19
401814534,2026-01-24,195,2006,65,86,False,6.5,-21
401814544,2026-01-28,2006,2649,91,81,False,-12.5,10
401814549,2026-01-30,2006,2309,69,52,False,-10.5,17
401814552,2026-02-03,2199,2006,64,66,False,12.5,-2
401827171,2025-11-04,2010,494,80,60,False,,20
401827172,2025-11-06,84,2010,98,51,False,-30.5,47
401820839,2025-11-14,2010,2127,68,64,False,-1.5,4
401822371,2025-11-16,2010,2815,74,65,False,-3.5,9
401827173,2025-11-29,228,2010,92,56,False,-27.5,36
401827174,2025-11-30,324,2010,67,60,False,-6.5,7
401827195,2025-12-04,2010,2634,80,53,False,4.5,27
401824953,2025-12-07,288,2010,92,58,False,-11.5,34
401827196,2025-12-13,2010,2027,67,59,False,,8
401823439,2025-12-16,2010,2453,68,60,False,4.5,8
401827197,2025-12-18,145,2010,80,66,True,-20.5,14
401827198,2025-12-21,2010,236,66,73,False,2.5,-7
401827199,2025-12-30,2010,2225,90,58,False,,32
401827136,2026-01-03,2029,2010,95,83,False,1.5,12
401827201,2026-01-06,2400,2010,51,71,False,10.5,-20
401827202,2026-01-10,2010,2016,62,64,False,-9.5,-2
401827203,2026-01-13,2010,2296,100,91,False,-6.5,9
401827163,2026-01-19,2011,2010,69,73,True,-1.5,-4
401827204,2026-01-24,2640,2010,89,74,False,1.5,15
401858319,2026-01-27,2504,2010,60,80,False,-2.5,-20
401827205,2026-01-31,2010,50,72,65,False,-3.5,7
401827120,2026-02-03,2010,2065,62,80,False,2.5,-18
401812260,2025-11-04,333,155,91,62,False,-36.5,29
401812261,2025-11-08,2599,333,96,103,False,-4.5,-7
401812262,2025-11-14,333,2509,80,87,False,-3.5,-7
401811098,2025-11-20,356,333,86,90,True,-2.5,-4
401812263,2025-11-25,333,2250,85,95,True,4.5,-10
401812264,2025-11-26,333,2439,115,76,True,-13.5,39
401831220,2025-11-27,333,120,105,72,True,-14.5,33
401806376,2025-12-04,333,228,90,84,False,-8.5,6
401812265,2025-12-07,333,2636,97,55,False,-33.5,42
401812266,2025-12-14,333,12,75,96,True,2.5,-21
401812267,2025-12-18,333,58,104,93,False,-14.5,11
401812268,2025-12-21,333,338,92,81,True,-20.5,11
401812269,2025-12-30,333,43,102,78,False,-15.5,24
401808152,2026-01-03,333,96,89,74,False,-5.5,15
401808155,2026-01-08,238,333,96,90,False,-3.5,6
401808168,2026-01-11,333,251,88,92,False,-11.5,-4
401808170,2026-01-14,344,333,82,97,False,4.5,-15
401808184,2026-01-17,201,333,81,83,False,5.5,-2
401808199,2026-01-25,333,2633,73,79,False,-4.5,-6
401808204,2026-01-28,333,142,90,64,False,-10.5,26
401808208,2026-02-01,57,333,100,77,False,-9.5,23
401808215,2026-02-05,333,245,100,97,False,-8.5,3
401826706,2025-11-08,52,2011,101,64,False,-24.5,37
401826851,2025-11-12,5,2011,74,77,False,-19.5,-3
401827153,2025-11-15,2011,3229,124,68,False,,56
401819863,2025-11-18,38,2011,94,66,False,-22.5,28
401823377,2025-11-21,2011,85,101,80,True,2.5,21
401827154,2025-11-23,2565,2011,83,68,True,-1.5,15
401827155,2025-11-27,167,2011,93,87,False,-19.5,6
401827156,2025-12-07,2630,2011,74,64,False,-6.5,10
401827157,2025-12-12,142,2011,85,77,False,-26.5,8
401819849,2025-12-18,2132,2011,88,51,False,-21.5,37
401826801,2025-12-23,235,2011,88,67,False,-20.5,21
401827158,2025-12-30,344,2011,94,56,False,-17.5,38
401827159,2026-01-03,2400,2011,69,89,False,13.5,-20
401827137,2026-01-05,2029,2011,90,79,False,1.5,11
401827161,2026-01-10,2011,2296,64,75,False,-7.5,-11
401827162,2026-01-13,2011,2016,81,66,False,-9.5,15
401827052,2026-01-24,2504,2011,80,95,False,1.5,-15
401827164,2026-01-27,2640,2011,96,64,False,-2.5,32
401827119,2026-01-31,2011,2065,54,69,False,1.5,-15
401827165,2026-02-03,2011,50,79,66,False,-3.5,13
401826705,2025-11-05,52,2016,108,76,False,-27.5,32
401829685,2025-11-07,6,2016,76,70,False,-18.5,6
401827233,2025-11-08,135,2016,95,50,False,-31.5,45
401827216,2025-11-12,120,2016,84,64,False,-29.5,20
401829686,2025-11-14,47,2016,72,64,False,-6.5,8
401829421,2025-11-19,99,2016,107,81,False,-32.5,26
401826780,2025-11-23,201,2016,72,53,False,-31.5,19
401828915,2025-11-28,2016,282,81,74,True,12.5,7
401826900,2025-11-29,2348,2016,83,58,False,-16.5,25
401819876,2025-12-04,66,2016,132,68,False,-42.5,64
401819831,2025-12-20,239,2016,113,56,False,-35.5,57
401828494,2025-12-30,145,2016,79,43,False,-28.5,36
401828663,2026-01-03,2296,2016,89,86,False,-5.5,3
401829501,2026-01-17,2016,2640,71,72,False,1.5,-1
401827051,2026-01-19,2016,2504,76,75,False,2.5,1
401829687,2026-01-24,50,2016,66,58,False,-8.5,8
401827118,2026-01-27,2065,2016,82,73,False,-13.5,9
401827028,2026-01-31,2016,2582,78,73,False,7.5,5
401827101,2026-02-03,2016,2755,50,74,False,5.5,-24
401817527,2025-11-04,154,44,88,74,False,-19.5,14
401812574,2025-11-09,44,219,84,78,False,1.5,6
401817143,2025-11-13,45,44,107,67,False,-17.5,40
401828671,2025-11-15,44,3164,115,50,False,,65
401827434,2025-11-18,164,44,80,71,False,-16.5,9
401828672,2025-11-25,44,2374,113,53,False,,60
401829395,2025-11-28,44,311,74,61,False,-7.5,13
401822836,2025-11-29,44,2561,55,59,False,2.5,-4
401826993,2025-11-30,44,2344,92,66,False,-5.5,26
401827515,2025-12-04,44,2182,75,73,False,-4.5,2
401823041,2025-12-06,44,2379,78,60,False,-10.5,18
401822741,2025-12-19,2670,44,105,83,False,-19.5,22
401817515,2025-12-22,258,44,95,51,False,-27.5,44
401820193,2025-12-31,44,2352,84,69,False,-8.5,15
401824364,2026-01-03,104,44,62,64,False,-1.5,-2
401828673,2026-01-08,2142,44,64,62,False,-5.5,2
401824386,2026-01-10,44,107,73,84,False,-8.5,-11
401820164,2026-01-13,44,2426,65,51,False,2.5,14
401826819,2026-01-18,349,44,67,78,False,4.5,-11
401828674,2026-01-22,44,2142,70,66,False,-1.5,4
401824389,2026-01-24,107,44,67,76,False,4.5,-9
401820201,2026-01-29,2352,44,77,68,False,4.5,9
401828675,2026-01-31,44,322,65,67,False,-5.5,-2
401828676,2026-02-05,44,2083,59,60,False,-7.5,-1
401823454,2025-11-04,2117,2026,82,66,False,-1.5,16
401826731,2025-11-05,2026,108942,92,46,False,,46
401826732,2025-11-09,2026,2428,76,54,False,-10.5,22
401826733,2025-11-11,194,2026,75,53,False,-23.5,22
401830742,2025-11-16,159,2026,77,85,False,1.5,-8
401820799,2025-11-21,2026,2429,65,63,False,-1.5,2
401826734,2025-11-24,2026,2210,53,88,False,-5.5,-35
401823487,2025-11-26,2382,2026,75,67,False,-6.5,8
401826735,2025-11-30,2427,2026,67,55,True,-1.5,12
401826736,2025-12-03,2026,3229,133,45,False,,88
401820813,2025-12-12,151,2026,54,67,False,-4.5,-13
401826737,2025-12-14,2026,2272,86,78,True,12.5,8
401808579,2025-12-18,2026,324,67,49,False,-4.5,18
401808581,2025-12-20,2026,2247,63,70,False,-7.5,-7
401808588,2025-12-31,295,2026,73,81,False,-1.5,-8
401808594,2026-01-03,276,2026,88,81,False,-7.5,7
401808604,2026-01-09,2247,2026,50,52,False,1.5,-2
401808607,2026-01-10,324,2026,67,62,False,1.5,5
401808617,2026-01-15,2026,256,80,65,False,-2.5,15
401808620,2026-01-17,2026,295,73,75,False,-7.5,-2
401808628,2026-01-22,2026,309,72,58,False,-9.5,14
401808634,2026-01-23,2026,2433,59,43,False,-16.5,16
401808643,2026-01-30,2572,2026,63,70,False,1.5,-7
401808648,2026-01-31,2653,2026,44,66,False,-7.5,-22
401808655,2026-02-04,2026,6,65,57,False,-5.5,8
401819813,2025-11-05,9,253,81,64,False,-17.5,17
401819814,2025-11-09,9,3101,81,66,False,-12.5,15
401819815,2025-11-15,9,2250,65,77,False,13.5,-12
401819816,2025-11-18,9,2247,75,62,False,-18.5,13
401819817,2025-11-21,62,9,76,83,False,-1.5,-7
401819818,2025-11-25,251,9,86,87,True,-7.5,-1
401831197,2025-11-26,9,265,100,94,True,-4.5,6
401831200,2025-11-26,9,30,75,88,True,5.5,-13
401819819,2025-12-07,9,201,86,70,True,5.5,16
401819820,2025-12-10,9,2464,73,48,False,-16.5,25
401819821,2025-12-14,2541,9,79,82,True,-1.5,-3
401813764,2025-12-18,26,9,90,77,False,-9.5,13
401819822,2025-12-21,9,204,75,78,False,-12.5,-3
401827593,2026-01-03,9,38,89,95,False,-1.5,-6
401827606,2026-01-08,252,9,104,76,False,-17.5,28
401827608,2026-01-10,9,2306,87,84,False,-1.5,3
401827619,2026-01-15,12,9,89,82,False,-21.5,7
401827631,2026-01-18,248,9,103,73,False,-18.5,30
401827638,2026-01-22,9,277,63,75,False,-1.5,-12
401827640,2026-01-25,9,2132,82,68,False,3.5,14
401827647,2026-01-28,2116,9,79,76,False,-6.5,3
401827652,2026-01-31,9,12,74,87,False,14.5,-13
401827663,2026-02-05,254,9,63,71,False,-1.5,-8
401826885,2025-11-04,12,57,93,87,True,3.5,6
401824023,2025-11-08,12,3101,93,67,False,-33.5,26
401825588,2025-11-12,12,2464,84,49,False,-35.5,35
401813759,2025-11-15,26,12,65,69,True,1.5,-4
401812789,2025-11-20,41,12,67,71,False,-4.5,-4
401826740,2025-11-25,12,2172,103,73,False,-32.5,30
401826886,2025-11-29,12,2450,98,61,False,-35.5,37
401823480,2025-12-07,12,2,97,68,False,-11.5,29
401823768,2025-12-21,12,21,68,45,True,-13.5,23
401826887,2025-12-23,12,2065,107,71,False,-39.5,36
401826888,2025-12-30,12,2571,99,71,False,-31.5,28
401827599,2026-01-03,254,12,78,97,False,17.5,-19
401827604,2026-01-08,12,2306,101,76,False,-17.5,25
401827612,2026-01-10,2628,12,73,86,False,7.5,-13
401827625,2026-01-17,2116,12,77,84,False,9.5,-7
401827637,2026-01-22,12,2132,77,51,False,-13.5,26
401827639,2026-01-24,12,277,88,53,False,-17.5,35
401820816,2026-01-27,252,12,83,86,False,1.5,-3
401826784,2025-11-04,8,2582,109,77,False,-26.5,32
401826785,2025-11-09,127,8,69,66,False,-2.5,3
401824935,2025-11-12,8,2110,93,56,False,-35.5,37
401826786,2025-11-15,8,2535,79,75,False,-24.5,4
401826787,2025-11-19,8,2737,84,83,False,-23.5,1
401826788,2025-11-22,8,2296,115,61,False,-29.5,54
401817234,2025-11-28,8,150,71,80,True,12.5,-9
401806374,2025-12-04,8,97,89,80,False,1.5,9
401826791,2025-12-06,8,278,82,58,False,-19.5,24
401826789,2025-12-13,8,2641,93,86,True,2.5,7
401823497,2025-12-17,8,2511,108,80,False,-23.5,28
401820294,2025-12-20,8,248,85,94,True,5.5,-9
401826790,2025-12-30,8,256,103,74,False,-23.5,29
401808145,2026-01-03,8,2633,86,75,False,1.5,11
401808159,2026-01-08,145,8,87,94,False,3.5,-7
401808161,2026-01-10,2,8,95,73,False,-2.5,22
401808173,2026-01-15,8,2579,108,74,False,-12.5,34
401808178,2026-01-17,61,8,90,76,False,-2.5,14
401808188,2026-01-21,8,238,93,68,False,-1.5,25
401808192,2026-01-24,8,99,85,81,False,-10.5,4
401808206,2026-01-28,201,8,79,83,False,3.5,-4
401808207,2026-01-31,8,96,77,85,False,-6.5,-8
401829048,2025-11-04,195,2032,85,89,False,-3.5,-4
401829448,2025-11-08,2617,2032,90,65,False,1.5,25
401823323,2025-11-12,2623,2032,85,86,False,-1.5,-1
401829483,2025-11-16,2032,2131,95,67,False,,28
401829484,2025-11-20,2608,2032,85,72,False,-20.5,13
401817457,2025-11-22,2567,2032,100,69,False,-14.5,31
401828310,2025-11-25,2032,55,74,63,False,-4.5,11
401829463,2025-11-28,2032,2449,85,80,False,-3.5,5
401823871,2025-12-03,2032,250,83,63,False,-5.5,20
401825189,2025-12-07,2031,2032,78,90,False,9.5,-12
401826810,2025-12-13,242,2032,77,76,False,2.5,1
401808575,2025-12-18,326,2032,70,89,False,4.5,-19
401808584,2025-12-20,2572,2032,86,93,False,1.5,-7
401829485,2025-12-31,2032,2033,107,63,False,,44
401808597,2026-01-03,2032,256,74,78,False,-10.5,-4
401808602,2026-01-08,2032,2653,86,74,False,-4.5,12
401808611,2026-01-10,2032,326,83,82,False,-11.5,1
401808619,2026-01-16,6,2032,91,87,False,4.5,4
401808626,2026-01-17,2653,2032,99,74,False,-3.5,25
401808630,2026-01-23,290,2032,68,85,False,1.5,-17
401808637,2026-01-24,2247,2032,82,81,False,4.5,1
401808641,2026-01-29,2032,295,71,75,False,-9.5,-4
401808653,2026-01-31,2032,276,61,70,False,-3.5,-9
401808656,2026-02-05,324,2032,66,70,False,4.5,-4
401827127,2025-11-04,264,2029,94,50,False,-34.5,44
401824088,2025-11-07,2501,2029,83,74,False,-12.5,9
401824038,2025-11-09,2351,2029,94,72,False,-19.5,22
401826777,2025-11-12,201,2029,95,69,False,-36.5,26
401827129,2025-11-15,238,2029,104,75,False,-41.5,29
401817456,2025-11-19,2567,2029,106,60,False,-35.5,46
401827130,2025-11-20,276,2029,98,70,False,-20.5,28
401827131,2025-11-23,193,2029,111,84,False,-21.5,27
401827132,2025-12-03,82,2029,62,63,False,-16.5,-1
401825574,2025-12-07,305,2029,76,72,False,-23.5,4
401827133,2025-12-11,202,2029,117,84,False,-25.5,33
401827134,2025-12-16,2029,3120,114,64,False,,50
401827135,2025-12-17,2029,3134,138,73,False,,65
401827138,2026-01-10,2640,2029,66,74,False,-1.5,-8
401827049,2026-01-13,2504,2029,73,61,False,-3.5,12
401827140,2026-01-17,2029,50,67,71,False,-2.5,-4
401827141,2026-01-19,2029,2065,82,87,False,2.5,-5
401827026,2026-01-24,2582,2029,74,75,False,-9.5,-1
401827144,2026-01-31,2400,2029,70,78,False,10.5,-8
401827099,2026-02-05,2755,2029,64,67,False,-6.5,-3
401826792,2025-11-04,349,2951,73,49,False,,24
401826793,2025-11-09,2900,349,83,76,False,-18.5,7
401817230,2025-11-12,349,150,59,114,False,33.5,-55
401812602,2025-11-15,349,108,52,75,False,6.5,-23
401826794,2025-11-19,172,349,86,73,False,-17.5,13
401813322,2025-11-22,2368,349,76,65,False,-12.5,11
401826815,2025-11-25,349,2837,67,84,True,2.5,-17
401812288,2025-11-26,161,349,73,81,False,-4.5,-8
401823861,2025-11-29,349,2363,81,78,False,2.5,3
401817148,2025-12-02,349,45,70,84,False,19.5,-14
401826816,2025-12-07,349,417,111,53,False,,58
401826056,2025-12-12,2378,349,60,63,False,-7.5,-3
401820611,2025-12-23,349,2066,95,85,False,-12.5,10
401826817,2025-12-31,2329,349,78,85,False,-5.5,-7
401826818,2026-01-03,349,2142,69,76,False,7.5,-7
401820195,2026-01-07,349,2352,76,84,False,-4.5,-8
401824366,2026-01-10,104,349,100,91,False,-7.5,9
401824387,2026-01-14,107,349,82,75,False,-4.5,7
401826820,2026-01-22,2083,349,84,87,False,-4.5,-3
401820167,2026-01-24,2426,349,84,56,False,-10.5,28
401826827,2026-01-28,349,2329,67,64,False,1.5,3
401824391,2026-01-31,349,107,69,68,False,-2.5,1
401826821,2026-02-05,2142,349,69,55,False,-10.5,14
401823474,2025-11-04,2,2065,95,90,False,-24.5,5
401823475,2025-11-07,2,2771,95,57,False,-23.5,38
401823476,2025-11-12,2,2747,93,62,False,-27.5,31
401809305,2025-11-16,2,248,72,73,True,7.5,-1
401823477,2025-11-20,2,2296,112,66,False,-30.5,46
401823478,2025-11-25,2483,2,73,84,True,4.5,-11
401823479,2025-11-26,130,2,102,72,True,-5.5,30
401831218,2025-11-27,2,2599,85,74,True,4.5,11
401806373,2025-12-04,2,152,83,73,False,-5.5,10
401823481,2025-12-13,2,236,92,78,True,-19.5,14
401823482,2025-12-20,2509,2,88,60,True,-7.5,28
401823498,2025-12-30,2,2511,106,65,False,-25.5,41
401808146,2026-01-03,61,2,104,100,False,-6.5,4
401808156,2026-01-07,2,245,88,90,False,-6.5,-2
401808171,2026-01-15,142,2,84,74,False,1.5,10
401808177,2026-01-17,2,2579,71,67,False,-13.5,4
401808186,2026-01-21,145,2,66,78,False,3.5,-12
401808193,2026-01-24,57,2,67,76,False,-11.5,-9
401808200,2026-01-29,2,251,88,82,False,-6.5,6
401808213,2026-02-01,2633,2,77,69,False,-5.5,8
401830627,2025-11-04,2046,2081,128,47,False,,81
401823757,2025-11-12,2751,2046,79,65,False,-5.5,14
401830115,2025-11-15,2430,2046,63,69,False,-1.5,-6
401828493,2025-11-19,145,2046,72,65,False,-20.5,7
401828283,2025-11-22,202,2046,84,75,False,-8.5,9
401823464,2025-11-26,2046,2459,77,59,False,-6.5,18
401823016,2025-12-04,2309,2046,96,84,False,-8.5,12
401830122,2025-12-07,292,2046,63,50,False,-2.5,13
401824893,2025-12-13,2046,2193,76,75,False,3.5,1
401830628,2025-12-28,2046,2225,110,59,False,,51
401807665,2026-01-02,2046,2454,102,83,False,-15.5,19
401807670,2026-01-03,2046,294,71,68,False,-10.5,3
401807673,2026-01-09,526,2046,71,82,False,-3.5,-11
401807679,2026-01-10,56,2046,69,81,False,9.5,-12
401807686,2026-01-16,2046,2198,74,72,False,-7.5,2
401807691,2026-01-18,288,2046,82,78,False,-2.5,4
401807701,2026-01-22,2046,526,83,62,False,-6.5,21
401807708,2026-01-23,2046,56,73,65,False,-16.5,8
401807709,2026-01-29,2198,2046,82,90,False,2.5,-8
401807715,2026-01-31,2698,2046,78,81,False,7.5,-3
401807723,2026-02-05,2046,288,87,76,False,-4.5,11
401819834,2025-11-04,252,222,71,66,True,-9.5,5
401812660,2025-11-09,252,107,98,53,False,-38.5,45
401819835,2025-11-12,252,48,85,68,False,-35.5,17
401812788,2025-11-16,41,252,86,84,True,-6.5,2
401819836,2025-11-21,252,275,98,70,False,-4.5,28
401809419,2025-11-27,2390,252,62,72,True,7.5,-10
401830886,2025-11-29,2168,252,79,83,True,9.5,-4
401819837,2025-12-04,252,2856,91,60,False,-18.5,31
401812923,2025-12-09,252,228,67,64,True,-4.5,3
401819838,2025-12-14,252,27,100,53,False,-33.5,47
401819839,2025-12-17,252,279,93,57,False,-23.5,36
401819841,2025-12-23,252,331,109,81,False,-34.5,28
401827596,2026-01-03,2306,252,73,83,False,7.5,-10
401827613,2026-01-11,254,252,84,89,False,14.5,-5
401827620,2026-01-15,252,2628,76,70,False,-13.5,6
401827628,2026-01-18,2641,252,84,71,False,-2.5,13
401827642,2026-01-24,252,254,91,78,False,-19.5,13
401827655,2026-01-31,2305,252,90,82,False,-2.5,8
401827662,2026-02-05,197,252,99,92,False,8.5,7
401822317,2025-11-04,2050,309,75,64,False,-4.5,11
401822318,2025-11-08,2050,2365,84,54,False,,30
401822319,2025-11-12,275,2050,86,55,False,-26.5,31
401822320,2025-11-16,2050,2031,62,68,False,-2.5,-6
401822321,2025-11-23,282,2050,70,52,False,-7.5,18
401822322,2025-11-28,2050,2405,73,80,True,3.5,-7
401822323,2025-11-29,322,2050,55,37,False,1.5,18
401822324,2025-11-30,2050,2330,96,85,True,1.5,11
401822325,2025-12-04,339,2050,64,52,False,-6.5,12
401822326,2025-12-10,2050,2571,64,68,False,5.5,-4
401822327,2025-12-14,2097,2050,69,64,False,-8.5,5
401813772,2025-12-20,2050,193,77,86,False,7.5,-9
401822328,2025-12-30,2050,2189,93,30,False,,63
401814499,2026-01-03,2084,2050,85,72,False,-6.5,13
401814506,2026-01-07,2050,2199,52,74,False,-1.5,-22
401814511,2026-01-10,113,2050,79,71,False,-10.5,8
401814524,2026-01-17,2050,195,76,71,False,5.5,5
401814529,2026-01-21,2117,2050,67,68,False,1.5,-1
401814539,2026-01-24,2050,2459,58,53,False,-5.5,5
401814546,2026-01-31,2649,2050,73,55,False,-8.5,18
401814553,2026-02-04,189,2050,77,52,False,-11.5,25
401819823,2025-11-04,239,292,96,81,False,-24.5,15
401819824,2025-11-10,239,264,78,69,False,-6.5,9
401819825,2025-11-15,239,2627,94,81,False,-23.5,13
401819826,2025-11-24,239,156,81,74,True,-3.5,7
401819827,2025-11-25,239,2599,81,96,True,6.5,-15
401831219,2025-11-27,21,239,81,91,True,2.5,-10
401819828,2025-12-03,239,16,110,88,False,-29.5,22
401819829,2025-12-06,235,239,78,71,False,3.5,7
401819830,2025-12-10,239,2450,97,67,False,-26.5,30
401819832,2025-12-21,239,2582,111,67,False,-26.5,44
401819833,2025-12-29,239,3166,124,61,False,,63
401827597,2026-01-03,2628,239,69,63,False,-2.5,6
401827605,2026-01-08,239,66,60,70,False,3.5,-10
401827609,2026-01-10,239,248,55,77,False,2.5,-22
401827618,2026-01-14,197,239,79,94,False,1.5,-15
401827624,2026-01-17,2305,239,80,62,False,-7.5,18
401827632,2026-01-21,239,2641,73,92,False,1.5,-19
401827641,2026-01-24,239,2628,90,97,False,-4.5,-7
401827649,2026-01-28,2132,239,67,57,False,-3.5,10
401827657,2026-01-31,277,239,53,63,False,-2.5,-10
401827660,2026-02-05,239,38,86,67,False,-7.5,19
401823213,2025-11-04,61,91,104,59,False,-23.5,45
401819889,2025-11-09,2306,91,98,71,False,-28.5,27
401823214,2025-11-13,91,2262,94,55,False,,39
401823215,2025-11-15,91,2747,86,94,False,3.5,-8
401817435,2025-11-20,87,91,86,79,False,-24.5,7
401823216,2025-11-25,2643,91,58,70,False,3.5,-12
401823217,2025-11-26,91,2277,74,69,False,2.5,5
401823219,2025-12-04,91,111166,99,60,False,,39
401823220,2025-12-06,93,91,81,68,False,-16.5,13
401823221,2025-12-13,91,94,76,80,False,4.5,-4
401823222,2025-12-18,91,236,79,64,False,1.5,15
401823223,2025-12-23,96,91,99,85,False,-34.5,14
401807661,2026-01-02,2698,91,87,85,False,1.5,2
401807667,2026-01-03,2511,91,98,76,False,-7.5,22
401807674,2026-01-09,91,2110,84,78,False,2.5,6
401807682,2026-01-10,91,2453,73,82,False,-4.5,-9
401807685,2026-01-16,288,91,81,71,False,-11.5,10
401807692,2026-01-18,2198,91,89,69,False,-5.5,20
401807698,2026-01-23,294,91,70,77,False,-4.5,-7
401807703,2026-01-24,2454,91,117,114,False,3.5,3
401807711,2026-01-29,91,2698,77,74,False,-2.5,3
401807720,2026-01-31,91,2511,78,75,False,5.5,3
401807726,2026-02-06,91,56,92,71,False,-4.5,21
401811966,2025-11-09,2057,2634,87,79,False,-13.5,8
401811967,2025-11-16,198,2057,60,83,False,7.5,-23
401811968,2025-11-20,2057,288,75,68,False,-12.5,7
401811969,2025-11-22,2057,2225,96,49,False,,47
401829681,2025-11-24,2057,2598,94,57,True,-21.5,37
401830882,2025-11-26,2649,2057,72,87,True,4.5,-15
401811970,2025-11-30,232,2057,73,96,False,2.5,-23
401811971,2025-12-04,2057,257,76,84,False,-6.5,-8
401811972,2025-12-07,2393,2057,62,83,False,3.5,-21
401830198,2025-12-13,2057,82,87,84,False,-12.5,3
401830199,2025-12-17,339,2057,78,83,False,8.5,-5
401811973,2025-12-20,300,2057,58,84,False,-1.5,-26
401830200,2025-12-30,282,2057,81,80,False,7.5,1
401830201,2026-01-02,2057,71,88,78,False,-3.5,10
401830202,2026-01-04,2057,79,67,68,False,-6.5,-1
401830203,2026-01-08,2460,2057,65,78,False,-2.5,-13
401830204,2026-01-10,2181,2057,76,78,False,4.5,-2
401830205,2026-01-14,2057,2674,78,74,False,-11.5,4
401830206,2026-01-18,79,2057,68,73,False,3.5,-5
401830207,2026-01-24,2057,2287,80,69,False,-5.5,11
401830208,2026-01-29,2674,2057,77,78,False,5.5,-1
401830209,2026-02-01,2057,93,103,86,False,-3.5,17
401830210,2026-02-04,2057,2181,103,90,False,-9.5,13
401809414,2025-11-07,2390,2065,101,61,False,-16.5,40
401827109,2025-11-11,2065,3189,101,60,False,,41
401813437,2025-11-16,2168,2065,91,82,False,-21.5,9
401827110,2025-11-20,195,2065,73,76,False,-6.5,-3
401823344,2025-11-24,2065,294,64,69,True,-3.5,-5
401831236,2025-11-25,2065,2619,54,61,True,-4.5,-7
